id Note1 Note2 num All.SIDM00146_CPID1310_p-value All.SIDM00146_CPID1310_fdr All.SIDM00146_CPID1310_goodsgrna All.SIDM00146_CPID1310_lfc All.SIDM00146_CPID1313_p-value All.SIDM00146_CPID1313_fdr All.SIDM00146_CPID1313_goodsgrna All.SIDM00146_CPID1313_lfc All.SIDM00146_CPID1316_p-value All.SIDM00146_CPID1316_fdr All.SIDM00146_CPID1316_goodsgrna All.SIDM00146_CPID1316_lfc
ADAD1~GRB2 GIControls GIControlsSingletons 8 0.96183 1.0 2 -0.10928 0.89627 1.0 3 -0.22932 0.96795 1.0 2 -0.18564
ADAD1~HDAC2 GIControls GIControlsSingletons 8 0.94535 1.0 2 -0.14781 0.875 1.0 3 -0.36774 0.96982 1.0 2 -0.060139
ADAD1~INTS6 GIControls GIControlsSingletons 8 0.93446 1.0 3 -0.44197 0.98562 1.0 2 -0.33635 0.3293 0.925913 6 -0.76657
ADAD1~ISL1 GIControls GIControlsSingletons 8 0.57334 1.0 5 -0.59086 0.080092 0.394016 7 -0.67392 0.62631 1.0 5 -0.63261
ADAD1~KAT6B GIControls GIControlsSingletons 8 0.97406 1.0 2 -0.22017 0.22476 1.0 1 0.014083 0.99976 1.0 0 -0.015906
ADAD1~KDM3B GIControls GIControlsSingletons 8 0.99923 1.0 0 -0.13618 0.99947 1.0 0 -0.10803 0.94761 1.0 3 -0.32051
ADAD1~KMT2D AnchorSingletons AnchorSingletons 8 0.97873 1.0 1 -0.20872 0.85914 1.0 4 -0.42739 0.98697 1.0 1 -0.16404
ADAD1~MAP2K2 GIControls GIControlsSingletons 8 0.97001 1.0 2 -0.2121 0.85671 1.0 3 -0.27522 0.79335 1.0 4 -0.29102
ADAD1~MAPK3 GIControls GIControlsSingletons 8 0.91606 1.0 3 -0.38814 0.98572 1.0 2 -0.3127 0.63035 1.0 5 -0.5971
ADAD1~MCL1 AnchorSingletons AnchorSingletons 8 0.041335 0.742738 2 0.017397 0.99453 1.0 1 -0.076728 0.86998 1.0 2 -0.1467
ADAD1~MDM2 GIControls GIControlsSingletons 8 0.99405 1.0 1 -0.20067 0.99715 1.0 0 -0.17411 0.96679 1.0 2 -0.33398
ADAD1~MTOR AnchorSingletons AnchorSingletons 8 0.10666 0.457229 7 -0.7272 0.01633 0.175825 8 -0.74014 0.63927 1.0 5 -0.51214
ADAD1~MYC AnchorSingletons AnchorSingletons 8 0.011152 0.139567 8 -0.76219 0.022279 0.208727 8 -0.82129 0.11692 0.487599 7 -0.82024
ADAD1~MYCN GIControls GIControlsSingletons 8 0.0046386 0.213409 3 0.14727 0.13821 1.0 1 0.1038 0.11895 1.0 1 0.1267
ADAD1~NF2 GIControls GIControlsSingletons 8 0.99182 1.0 1 -0.041879 0.27061 1.0 1 0.017881 0.99625 1.0 0 -0.03951
ADAD1~PARP1 AnchorSingletons AnchorSingletons 8 2.5991e-07 0.00055 6 0.55291 0.00024821 0.039729 4 0.38283 8.0572e-06 0.004039 4 0.44688
ADAD1~PARP2 GIControls GIControlsSingletons 8 0.30115 1.0 1 0.014476 0.98508 1.0 1 -0.15565 0.99819 1.0 0 -0.046363
ADAD1~PHLDA2 GIControls GIControlsSingletons 8 0.98849 1.0 1 -0.11592 0.95881 1.0 2 -0.10796 0.91737 1.0 2 -0.12606
ADAD1~PIK3CA AnchorSingletons AnchorSingletons 8 0.00089487 0.072831 3 0.31178 0.30507 1.0 1 0.17161 0.014578 0.379185 3 0.10778
ADAD1~PIK3CB AnchorSingletons AnchorSingletons 8 0.42218 1.0 0 0.10026 0.28181 1.0 1 0.089185 0.10364 1.0 2 0.23904
ADAD1~PRMT1 AnchorSingletons AnchorSingletons 8 0.013661 0.155252 8 -1.1845 0.028866 0.236854 7 -1.0276 0.011781 0.147238 8 -1.1587
ADAD1~PRMT5 AnchorSingletons AnchorSingletons 8 0.18981 0.635934 6 -0.79714 0.11465 0.474715 7 -0.81127 0.18674 0.630102 6 -0.65061
ADAD1~PTPN11 AnchorSingletons AnchorSingletons 8 0.928 1.0 2 -0.33567 0.69694 1.0 2 -0.36327 0.95908 1.0 2 -0.2416
ADAD1~RAD21 AnchorSingletons AnchorSingletons 8 0.20592 0.676468 6 -0.87461 0.22804 0.725604 5 -0.82501 0.28089 0.838585 6 -0.70838
ADAD1~RAD51 AnchorSingletons AnchorSingletons 8 0.063821 0.347609 7 -0.84139 0.0021149 0.059326 8 -1.1003 0.50481 1.0 5 -0.68445
ADAD1~RAF1 AnchorSingletons AnchorSingletons 8 0.36315 1.0 0 0.09383 0.26395 1.0 1 0.021935 0.58572 1.0 0 0.002815
ADAD1~RBM14 GIControls GIControlsSingletons 8 0.0057214 0.098638 8 -1.0408 0.03471 0.259883 7 -1.0987 0.00084029 0.033137 8 -1.2888
ADAD1~SMARCA4 GIControls GIControlsSingletons 8 0.85401 1.0 3 -0.3845 0.94952 1.0 3 -0.40526 0.95007 1.0 2 -0.39451
ADAD1~STAG2 GIControls GIControlsSingletons 8 0.99834 1.0 0 -0.20626 0.993 1.0 1 -0.11923 0.99847 1.0 0 -0.14647
ADAD1~STK11 GIControls GIControlsSingletons 8 0.99524 1.0 1 -0.10151 0.75663 1.0 2 -0.16187 0.99255 1.0 1 -0.11248
ADAD1~STX4 GIControls GIControlsSingletons 8 0.99281 1.0 1 -0.23522 0.95248 1.0 1 -0.16123 0.95444 1.0 2 -0.28312
ADAD1~TAZ AnchorSingletons AnchorSingletons 8 0.46484 1.0 0 0.11318 0.22099 1.0 1 0.12738 0.45692 1.0 0 0.086577
ADAD1~TTC7B GIControls GIControlsSingletons 8 0.17191 1.0 1 0.036438 0.99946 1.0 0 -0.069038 0.64773 1.0 0 0.011044
ADAD1~WEE1 AnchorSingletons AnchorSingletons 8 0.31892 0.911682 5 -0.5721 0.22789 0.725246 6 -0.62577 0.55725 1.0 5 -0.43266
ADAD1~WFDC11 GIControls GIControlsSingletons 8 0.20065 1.0 1 0.090478 0.45821 1.0 0 0.12234 0.22247 1.0 1 0.17818
ADAD1~YAP1 AnchorSingletons AnchorSingletons 8 0.0018181 0.114008 3 0.3343 0.045444 0.754638 1 0.24748 0.006497 0.242134 3 0.26339
ADAM2~KIF2B NegativeControls NONESSENTIAL-NONESSENTIAL 2 0.13421 0.516619 2 -1.0519 0.25391 0.782442 2 -0.75918 0.16064 0.574268 2 -0.85308
ADAR~ADAD1 LibrarySingletons LibrarySingletons 4 0.98854 1.0 0 -0.027154 0.91201 1.0 1 -0.22978 0.31739 1.0 0 0.046651
ADAR~AKT1 LibraryCombinations LibraryCombinations 4 0.90994 1.0 1 -0.27792 0.81226 1.0 2 -0.34596 0.9575 1.0 0 -0.20749
ADAR~AR LibraryCombinations LibraryCombinations 4 0.87485 1.0 1 -0.21835 0.90752 1.0 1 -0.16432 0.21483 1.0 0 0.008235
ADAR~ARID1A LibraryCombinations LibraryCombinations 4 0.9038 1.0 1 -0.30556 0.48971 1.0 3 -0.55178 0.73417 1.0 2 -0.49779
ADAR~ARID1B LibraryCombinations LibraryCombinations 4 0.98383 1.0 0 -0.17424 0.66199 1.0 2 -0.47416 0.93505 1.0 1 -0.28831
ADAR~ATM LibraryCombinations LibraryCombinations 4 0.9226 1.0 1 -0.28871 0.98008 1.0 0 -0.14487 0.71709 1.0 2 -0.45096
ADAR~ATR LibraryCombinations LibraryCombinations 4 0.047659 0.295686 4 -1.1264 0.04289 0.287447 4 -0.98754 0.22924 0.732362 3 -0.95319
ADAR~BARD1 LibraryCombinations LibraryCombinations 4 0.7833 1.0 1 -0.31498 0.50815 1.0 3 -0.42191 0.6127 1.0 1 -0.52559
ADAR~BCL2 LibraryCombinations LibraryCombinations 4 0.15705 1.0 1 0.077408 0.89275 1.0 1 -0.12515 0.97045 1.0 0 -0.04745
ADAR~BCL2L1 LibraryCombinations LibraryCombinations 4 0.90443 1.0 1 -0.42709 0.98065 1.0 0 -0.16977 0.96344 1.0 0 -0.30924
ADAR~BRCA1 LibraryCombinations LibraryCombinations 4 0.27788 0.83562 2 -0.5826 0.35391 0.963992 1 -0.44712 0.45155 1.0 2 -0.5723
ADAR~BRCA2 LibraryCombinations LibraryCombinations 4 0.46388 1.0 3 -0.69387 0.52925 1.0 3 -0.68885 0.41892 1.0 3 -0.77684
ADAR~BRD4 LibraryCombinations LibraryCombinations 4 0.2148 0.694851 3 -0.74364 0.095041 0.43091 4 -0.81398 0.11002 0.473119 4 -0.76732
ADAR~CDK12 LibraryCombinations LibraryCombinations 4 0.13577 0.519804 3 -0.9433 0.43927 1.0 2 -0.79966 0.31026 0.893754 3 -0.85479
ADAR~CDK4 LibraryCombinations LibraryCombinations 4 0.36066 0.976468 3 -0.59325 0.2978 0.867035 3 -0.74768 0.29483 0.866677 3 -0.59908
ADAR~CDK6 LibraryCombinations LibraryCombinations 4 0.28574 0.851571 2 -0.63937 0.24951 0.772742 2 -0.73801 0.43827 1.0 2 -0.54801
ADAR~CDK7 LibraryCombinations LibraryCombinations 4 0.024953 0.212292 4 -1.281 0.012193 0.151003 4 -1.4989 0.0027714 0.066066 4 -1.4947
ADAR~CHEK1 LibraryCombinations LibraryCombinations 4 0.0675 0.358888 4 -1.2282 0.00050708 0.024829 4 -1.486 0.0025692 0.063306 4 -1.5324
ADAR~CHEK2 LibraryCombinations LibraryCombinations 4 0.98552 1.0 0 -0.094956 0.78478 1.0 2 -0.4839 0.97257 1.0 0 -0.18063
ADAR~CYLC2 LibrarySingletons LibrarySingletons 4 0.96481 1.0 0 -0.028424 0.89021 1.0 1 -0.27361 0.91387 1.0 1 -0.25807
ADAR~DNMT1 LibraryCombinations LibraryCombinations 4 0.072599 0.371814 4 -0.75487 0.37975 1.0 3 -0.71545 0.19363 0.648394 3 -0.83784
ADAR~DNMT3B LibraryCombinations LibraryCombinations 4 0.83673 1.0 1 -0.45052 0.90151 1.0 1 -0.28274 0.65603 1.0 2 -0.46693
ADAR~EZH2 LibraryCombinations LibraryCombinations 4 0.95171 1.0 0 -0.23389 0.97281 1.0 0 -0.1443 0.98663 1.0 0 -0.058908
ADAR~FGFR1 LibraryCombinations LibraryCombinations 4 0.99581 1.0 0 -0.031257 0.97614 1.0 0 -0.2427 0.98481 1.0 0 -0.030738
ADAR~FGFR2 LibraryCombinations LibraryCombinations 4 0.9549 1.0 0 -0.27695 0.98381 1.0 0 -0.078844 0.14263 1.0 1 0.048024
ADAR~GALR1 LibrarySingletons LibrarySingletons 4 0.72798 1.0 2 -0.38462 0.66846 1.0 1 -0.23583 0.6084 1.0 2 -0.40346
ADAR~GLS LibraryCombinations LibraryCombinations 4 0.35884 0.973332 3 -0.57144 0.68705 1.0 2 -0.64109 0.7953 1.0 2 -0.42475
ADAR~KMT2D LibraryCombinations LibraryCombinations 4 0.79824 1.0 2 -0.32651 0.60189 1.0 2 -0.55147 0.5848 1.0 2 -0.62567
ADAR~MCL1 LibraryCombinations LibraryCombinations 4 0.50944 1.0 2 -0.52819 0.28927 0.850515 2 -0.6207 0.60319 1.0 2 -0.40685
ADAR~MTOR LibraryCombinations LibraryCombinations 4 0.2284 0.726389 3 -0.81591 0.081047 0.396234 4 -0.96199 0.071817 0.3737 4 -1.0927
ADAR~MYC LibraryCombinations LibraryCombinations 4 0.010748 0.13702 4 -1.1954 0.0098124 0.134903 4 -1.2406 0.0073141 0.116949 4 -1.337
ADAR~PARP1 LibraryCombinations LibraryCombinations 4 0.0065786 0.26419 2 0.28795 0.0042545 0.208852 2 0.24271 0.0053268 0.216758 2 0.22035
ADAR~PIK3CA LibraryCombinations LibraryCombinations 4 0.86646 1.0 1 -0.40269 0.80927 1.0 2 -0.55249 0.9872 1.0 0 -0.077796
ADAR~PIK3CB LibraryCombinations LibraryCombinations 4 0.88 1.0 1 -0.38918 0.90474 1.0 1 -0.36078 0.50302 1.0 3 -0.46535
ADAR~PRMT1 LibraryCombinations LibraryCombinations 4 0.034186 0.249285 4 -1.2844 0.090099 0.420586 4 -1.2161 0.24865 0.774621 3 -1.007
ADAR~PRMT5 LibraryCombinations LibraryCombinations 4 0.033494 0.246603 4 -1.2621 0.029699 0.238981 4 -1.0621 0.016362 0.173375 4 -0.97813
ADAR~PTPN11 LibraryCombinations LibraryCombinations 4 0.70374 1.0 2 -0.4903 0.86828 1.0 1 -0.41502 0.74933 1.0 2 -0.49354
ADAR~RAD21 LibraryCombinations LibraryCombinations 4 0.14351 0.535539 3 -0.96453 0.065907 0.355618 2 -1.1115 0.099674 0.449455 4 -1.1382
ADAR~RAD51 LibraryCombinations LibraryCombinations 4 0.056777 0.327736 4 -0.85869 0.044607 0.292975 4 -1.1029 0.16464 0.581819 4 -1.0107
ADAR~RAF1 LibraryCombinations LibraryCombinations 4 0.55501 1.0 2 -0.51286 0.78858 1.0 2 -0.45086 0.52096 1.0 3 -0.50123
ADAR~TAZ LibraryCombinations LibraryCombinations 4 0.81853 1.0 1 -0.32076 0.42655 1.0 3 -0.62439 0.97405 1.0 0 -0.18329
ADAR~WEE1 LibraryCombinations LibraryCombinations 4 0.14956 0.548103 2 -0.70843 0.68545 1.0 2 -0.43653 0.70084 1.0 2 -0.33384
ADAR~YAP1 LibraryCombinations LibraryCombinations 4 0.93899 1.0 0 -0.3062 0.93926 1.0 0 -0.021296 0.92713 1.0 1 -0.052862
ADK~ADAD1 LibrarySingletons LibrarySingletons 4 0.98896 1.0 0 -0.038638 0.88878 1.0 1 -0.064898 0.97751 1.0 0 -0.0030575
ADK~AKT1 LibraryCombinations LibraryCombinations 4 0.89379 1.0 1 -0.30394 0.87818 1.0 1 -0.37077 0.94265 1.0 0 -0.25683
ADK~AR LibraryCombinations LibraryCombinations 4 0.30985 1.0 0 0.0072382 0.80892 1.0 2 -0.11017 0.21546 1.0 0 0.094237
ADK~ARID1A LibraryCombinations LibraryCombinations 4 0.96503 1.0 0 -0.17899 0.90996 1.0 1 -0.42927 0.83514 1.0 1 -0.2798
ADK~ARID1B LibraryCombinations LibraryCombinations 4 0.88931 1.0 1 -0.14802 0.94166 1.0 0 -0.15985 0.92908 1.0 1 -0.17659
ADK~ATM LibraryCombinations LibraryCombinations 4 0.93243 1.0 1 -0.26401 0.92158 1.0 1 -0.27369 0.9377 1.0 0 -0.26215
ADK~ATR LibraryCombinations LibraryCombinations 4 0.072309 0.37133 4 -1.2717 0.013419 0.157893 4 -1.3789 0.043017 0.28598 4 -1.2499
ADK~BARD1 LibraryCombinations LibraryCombinations 4 0.78595 1.0 2 -0.37025 0.72223 1.0 2 -0.51252 0.75982 1.0 2 -0.35792
ADK~BCL2 LibraryCombinations LibraryCombinations 4 0.28716 1.0 0 0.10449 0.10492 1.0 1 0.017259 0.21281 1.0 0 0.039927
ADK~BCL2L1 LibraryCombinations LibraryCombinations 4 0.52025 1.0 3 -0.56374 0.80713 1.0 2 -0.39139 0.95762 1.0 0 -0.27656
ADK~BRCA1 LibraryCombinations LibraryCombinations 4 0.45998 1.0 2 -0.72716 0.62436 1.0 2 -0.45855 0.68171 1.0 2 -0.55064
ADK~BRCA2 LibraryCombinations LibraryCombinations 4 0.2948 0.868403 3 -0.79855 0.064715 0.351376 4 -0.93241 0.063824 0.351039 4 -0.94875
ADK~BRD4 LibraryCombinations LibraryCombinations 4 0.22332 0.714392 3 -0.91261 0.43569 1.0 2 -0.57363 0.13847 0.533357 4 -0.75881
ADK~CDK12 LibraryCombinations LibraryCombinations 4 0.34649 0.955496 3 -0.65621 0.32552 0.915147 2 -0.81703 0.10315 0.458074 4 -0.86465
ADK~CDK4 LibraryCombinations LibraryCombinations 4 0.17081 0.590454 4 -0.72361 0.24097 0.753642 3 -0.88103 0.34248 0.948781 3 -0.662
ADK~CDK6 LibraryCombinations LibraryCombinations 4 0.1588 0.567497 4 -0.86422 0.56287 1.0 2 -0.66708 0.090099 0.424258 4 -0.9287
ADK~CDK7 LibraryCombinations LibraryCombinations 4 0.00059701 0.025785 4 -1.549 0.00026745 0.015297 4 -1.545 0.0015706 0.048035 4 -1.3704
ADK~CHEK1 LibraryCombinations LibraryCombinations 4 0.0069196 0.108305 4 -1.2555 0.00013827 0.00939 4 -1.7012 0.00027784 0.015733 4 -1.5193
ADK~CHEK2 LibraryCombinations LibraryCombinations 4 0.94367 1.0 0 -0.22315 0.72879 1.0 2 -0.40777 0.81667 1.0 1 -0.38092
ADK~CYLC2 LibrarySingletons LibrarySingletons 4 0.79282 1.0 2 -0.12712 0.24198 1.0 0 0.042114 0.96311 1.0 0 -0.051898
ADK~DNMT1 LibraryCombinations LibraryCombinations 4 0.051557 0.310663 4 -0.78956 0.029132 0.23774 4 -1.2063 0.10387 0.459953 3 -0.83859
ADK~DNMT3B LibraryCombinations LibraryCombinations 4 0.93253 1.0 1 -0.26157 0.76939 1.0 2 -0.44914 0.68339 1.0 1 -0.26421
ADK~EZH2 LibraryCombinations LibraryCombinations 4 0.97968 1.0 0 -0.093776 0.85534 1.0 1 -0.15607 0.96521 1.0 0 -0.027121
ADK~FGFR1 LibraryCombinations LibraryCombinations 4 0.97734 1.0 0 -0.12715 0.97847 1.0 0 -0.15012 0.12523 1.0 1 0.21931
ADK~FGFR2 LibraryCombinations LibraryCombinations 4 0.97409 1.0 0 -0.017724 0.98689 1.0 0 -0.11283 0.95001 1.0 0 -0.14983
ADK~GALR1 LibrarySingletons LibrarySingletons 4 0.47301 1.0 2 -0.44075 0.46207 1.0 2 -0.38073 0.45007 1.0 2 -0.45194
ADK~GLS LibraryCombinations LibraryCombinations 4 0.6332 1.0 2 -0.4868 0.49474 1.0 2 -0.72505 0.57927 1.0 2 -0.69493
ADK~KMT2D LibraryCombinations LibraryCombinations 4 0.88827 1.0 1 -0.44321 0.83315 1.0 1 -0.48088 0.53385 1.0 2 -0.68494
ADK~MCL1 LibraryCombinations LibraryCombinations 4 0.62328 1.0 2 -0.33851 0.58078 1.0 2 -0.36193 0.87668 1.0 1 -0.27507
ADK~MTOR LibraryCombinations LibraryCombinations 4 0.025616 0.215697 4 -1.0587 0.018329 0.188298 4 -1.238 0.28435 0.845194 3 -0.85253
ADK~MYC LibraryCombinations LibraryCombinations 4 0.013946 0.156575 4 -1.3532 0.016846 0.179099 4 -1.1912 0.018029 0.181303 4 -1.1918
ADK~PARP1 LibraryCombinations LibraryCombinations 4 0.0037284 0.184105 2 0.26856 0.0054854 0.246139 2 0.27937 0.17154 1.0 1 0.18926
ADK~PIK3CA LibraryCombinations LibraryCombinations 4 0.55202 1.0 1 -0.38419 0.81728 1.0 1 -0.35695 0.84643 1.0 1 -0.22711
ADK~PIK3CB LibraryCombinations LibraryCombinations 4 0.78109 1.0 1 -0.41879 0.66112 1.0 2 -0.52686 0.56185 1.0 2 -0.52742
ADK~PRMT1 LibraryCombinations LibraryCombinations 4 0.0044312 0.08474 4 -1.4929 0.020165 0.197611 4 -1.489 0.0043745 0.089019 4 -1.5184
ADK~PRMT5 LibraryCombinations LibraryCombinations 4 0.0040273 0.080712 4 -1.2953 0.0039077 0.085454 4 -1.3307 0.016905 0.176586 4 -1.0734
ADK~PTPN11 LibraryCombinations LibraryCombinations 4 0.47399 1.0 3 -0.61381 0.6551 1.0 2 -0.51898 0.59946 1.0 2 -0.59557
ADK~RAD21 LibraryCombinations LibraryCombinations 4 0.30282 0.882038 3 -0.93783 0.079015 0.392291 4 -1.1335 0.047463 0.299445 4 -1.248
ADK~RAD51 LibraryCombinations LibraryCombinations 4 0.027439 0.223732 4 -1.2591 0.092671 0.426009 4 -1.1149 0.12611 0.506883 4 -0.77233
ADK~RAF1 LibraryCombinations LibraryCombinations 4 0.82091 1.0 1 -0.34576 0.44067 1.0 3 -0.61069 0.77298 1.0 2 -0.42308
ADK~TAZ LibraryCombinations LibraryCombinations 4 0.97638 1.0 0 -0.25865 0.67277 1.0 1 -0.37856 0.88259 1.0 1 -0.37844
ADK~WEE1 LibraryCombinations LibraryCombinations 4 0.43628 1.0 2 -0.42813 0.13685 0.52471 2 -0.73586 0.56173 1.0 2 -0.26346
ADK~YAP1 LibraryCombinations LibraryCombinations 4 0.93892 1.0 0 -0.18084 0.96154 1.0 0 -0.12389 0.94791 1.0 0 -0.17178
AKT1~AKT1 AnchorCombinations AnchorCombinations 16 2.5991e-07 0.00055 12 0.47661 2.5991e-07 0.000495 9 0.40669 2.5991e-07 0.000495 10 0.4064
AKT1~AR AnchorCombinations AnchorCombinations 16 0.00014581 0.029234 5 0.2272 1.8194e-06 0.001733 7 0.25779 0.016025 0.396406 4 0.19552
AKT1~ARID1A AnchorCombinations AnchorCombinations 16 0.50602 1.0 1 0.062409 0.39469 1.0 1 0.035775 0.2559 1.0 2 0.034654
AKT1~ARID1B AnchorCombinations AnchorCombinations 16 0.00079558 0.069832 5 0.21433 0.1423 1.0 2 0.1419 0.0063062 0.237379 4 0.19152
AKT1~ATM AnchorCombinations AnchorCombinations 16 0.0085055 0.305299 4 0.093271 0.054653 0.832756 3 0.13892 0.080867 0.96022 3 0.13644
AKT1~ATR AnchorCombinations AnchorCombinations 16 7.5374e-06 0.001113 16 -1.1011 0.0020754 0.058563 15 -0.99604 5.1202e-05 0.004711 16 -1.2337
AKT1~BARD1 AnchorCombinations AnchorCombinations 16 0.35318 1.0 1 0.11582 0.23585 1.0 1 0.091562 0.99998 1.0 0 -0.012099
AKT1~BCL2 AnchorCombinations AnchorCombinations 16 9.8766e-06 0.004824 7 0.35297 0.002013 0.132212 4 0.2985 7.5374e-06 0.00388 7 0.33648
AKT1~BCL2L1 AnchorCombinations AnchorCombinations 16 0.66226 1.0 0 0.026186 0.99985 1.0 2 -0.043672 0.4935 1.0 1 0.033856
AKT1~BRCA1 AnchorCombinations AnchorCombinations 16 0.96839 1.0 5 -0.35404 0.98599 1.0 6 -0.34999 0.9571 1.0 5 -0.42079
AKT1~BRCA2 AnchorCombinations AnchorCombinations 16 0.99288 1.0 5 -0.2678 0.99509 1.0 4 -0.33753 0.99939 1.0 3 -0.29503
AKT1~BRD4 AnchorCombinations AnchorCombinations 16 0.78936 1.0 8 -0.60485 0.18838 0.629495 11 -0.80707 0.10629 0.465345 12 -0.86318
AKT1~CDK12 AnchorCombinations AnchorCombinations 16 0.80893 1.0 8 -0.55125 0.17099 0.588294 12 -0.67506 0.11155 0.476238 12 -0.72179
AKT1~CDK4 AnchorCombinations AnchorCombinations 16 0.99541 1.0 5 -0.33669 0.99697 1.0 4 -0.30769 0.98571 1.0 6 -0.32247
AKT1~CDK6 AnchorCombinations AnchorCombinations 16 0.98067 1.0 5 -0.35255 0.91039 1.0 3 -0.31929 0.99054 1.0 4 -0.24516
AKT1~CDK7 AnchorCombinations AnchorCombinations 16 0.0006178 0.026503 13 -1.0549 0.11153 0.468392 12 -0.82663 0.00060377 0.026869 13 -1.1221
AKT1~CHEK1 AnchorCombinations AnchorCombinations 16 0.29345 0.86602 11 -0.64201 0.77753 1.0 8 -0.43665 0.54159 1.0 9 -0.58419
AKT1~CHEK2 AnchorCombinations AnchorCombinations 16 0.083457 1.0 2 0.12442 0.069511 0.929758 3 0.13603 0.99996 1.0 1 -0.037041
AKT1~DNMT1 AnchorCombinations AnchorCombinations 16 0.37718 0.999494 11 -0.60839 0.69377 1.0 9 -0.49897 0.71579 1.0 9 -0.49305
AKT1~DNMT3B AnchorCombinations AnchorCombinations 16 1.0 1.0 0 -0.015353 0.99999 1.0 0 -0.021802 0.99994 1.0 1 -0.046112
AKT1~EZH2 AnchorCombinations AnchorCombinations 16 0.01086 0.349994 4 0.21906 7.7973e-07 0.00099 8 0.37143 3.6647e-05 0.01026 7 0.33098
AKT1~FGFR1 AnchorCombinations AnchorCombinations 16 0.0010165 0.077137 4 0.26377 0.0018337 0.123622 5 0.207 0.024064 0.469663 4 0.17549
AKT1~FGFR2 AnchorCombinations AnchorCombinations 16 0.0099418 0.332117 4 0.065679 0.00010942 0.027423 6 0.22086 0.0023031 0.128264 5 0.087895
AKT1~GLS AnchorCombinations AnchorCombinations 16 0.36725 1.0 1 0.031373 0.23645 1.0 2 0.076668 0.0043818 0.191863 5 0.13811
AKT1~KMT2D AnchorCombinations AnchorCombinations 16 0.95242 1.0 7 -0.36871 0.9988 1.0 4 -0.28786 0.99437 1.0 5 -0.16433
AKT1~MCL1 AnchorCombinations AnchorCombinations 16 0.99901 1.0 2 -0.066014 0.99989 1.0 2 -0.034281 0.9895 1.0 5 -0.103
AKT1~MTOR AnchorCombinations AnchorCombinations 16 0.11753 0.479747 12 -0.5984 0.24513 0.762547 11 -0.68556 0.020655 0.19409 13 -0.68784
AKT1~MYC AnchorCombinations AnchorCombinations 16 0.012374 0.147761 14 -0.94296 2.885e-05 0.003195 16 -0.92283 4.9383e-06 0.000904 15 -1.0511
AKT1~PARP1 AnchorCombinations AnchorCombinations 16 3.3788e-06 0.002574 7 0.35626 2.5991e-07 0.000495 9 0.46637 4.9383e-06 0.00285 7 0.43568
AKT1~PIK3CA AnchorCombinations AnchorCombinations 16 0.6336 1.0 0 0.029636 0.99995 1.0 1 -0.073123 1.0 1.0 0 -0.045336
AKT1~PIK3CB AnchorCombinations AnchorCombinations 16 0.47777 1.0 1 0.086278 0.2374 1.0 2 0.040439 0.35922 1.0 1 0.11802
AKT1~PRMT1 AnchorCombinations AnchorCombinations 16 0.0039166 0.079551 14 -1.1223 0.0014958 0.047722 15 -1.012 0.00075712 0.03079 15 -1.1223
AKT1~PRMT5 AnchorCombinations AnchorCombinations 16 2.4172e-05 0.002544 16 -0.9844 0.014643 0.164632 14 -0.85619 0.0030994 0.070882 14 -0.88785
AKT1~PTPN11 AnchorCombinations AnchorCombinations 16 0.65451 1.0 5 -0.45271 0.97 1.0 5 -0.33141 0.95846 1.0 7 -0.34307
AKT1~RAD21 AnchorCombinations AnchorCombinations 16 0.033507 0.246603 13 -0.93066 0.039273 0.275764 13 -0.87626 0.026284 0.219665 13 -0.9077
AKT1~RAD51 AnchorCombinations AnchorCombinations 16 0.00021183 0.012453 15 -1.166 0.00072905 0.030519 15 -0.97736 0.0010737 0.038879 14 -1.1243
AKT1~RAF1 AnchorCombinations AnchorCombinations 16 0.99967 1.0 3 -0.031096 0.9998 1.0 1 -0.10016 0.5744 1.0 1 0.020462
AKT1~TAZ AnchorCombinations AnchorCombinations 16 0.36517 1.0 1 0.027993 0.99999 1.0 0 -0.011668 0.99998 1.0 0 -0.039463
AKT1~WEE1 AnchorCombinations AnchorCombinations 16 0.069958 0.364904 12 -0.52886 0.067508 0.359207 12 -0.59656 0.063012 0.348287 11 -0.62233
AKT1~YAP1 AnchorCombinations AnchorCombinations 16 0.13556 1.0 2 0.1336 0.022835 0.477704 3 0.18593 0.0070818 0.253545 4 0.18308
AKT2~ADAD1 LibrarySingletons LibrarySingletons 4 0.88864 1.0 1 -0.19904 0.97263 1.0 0 -0.18626 0.91985 1.0 1 -0.23886
AKT2~AKT1 LibraryCombinations LibraryCombinations 4 0.96862 1.0 0 -0.16553 0.774 1.0 2 -0.35775 0.9544 1.0 0 -0.23441
AKT2~AR LibraryCombinations LibraryCombinations 4 0.87218 1.0 1 -0.18893 0.87435 1.0 1 -0.18842 0.66494 1.0 1 -0.39591
AKT2~ARID1A LibraryCombinations LibraryCombinations 4 0.48102 1.0 3 -0.3911 0.47634 1.0 2 -0.38564 0.53016 1.0 3 -0.40283
AKT2~ARID1B LibraryCombinations LibraryCombinations 4 0.93132 1.0 1 -0.25435 0.90091 1.0 1 -0.1551 0.98421 1.0 0 -0.069662
AKT2~ATM LibraryCombinations LibraryCombinations 4 0.90375 1.0 1 -0.32233 0.95018 1.0 0 -0.32211 0.98232 1.0 0 -0.09354
AKT2~ATR LibraryCombinations LibraryCombinations 4 0.0044884 0.085234 4 -1.2408 0.086322 0.411251 4 -0.9756 0.12912 0.51193 4 -0.94027
